A;MES;CATEGORIA;TIPO;DISTRITO;PROVINCIA;LUGAR ;SITIOTURISTICO;ACTIVIDAD;NUMVISITANTES;PROVENIENCIA;PRECIO
2018;noviembre;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2018;noviembre;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2018;noviembre;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2018;noviembre;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;810;Nacional;30
2018;noviembre;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;10;extranjero;65
2018;noviembre;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;302;Nacional;30
2018;noviembre;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;178;extranjero;65
2018;noviembre;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;13;Nacional;30
2018;noviembre;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;58;extranjero;65
2018;noviembre;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2018;noviembre;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;7;extranjero;65
2018;noviembre;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2018;noviembre;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2018;noviembre;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;67;Nacional;30
2018;noviembre;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;82;extranjero;65
2018;noviembre;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;9;Nacional;30
2018;noviembre;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;6;extranjero;65
2018;noviembre;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;2;Nacional;30
2018;noviembre;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;3;extranjero;65
2018;noviembre;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2018;noviembre;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2018;noviembre;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;265;Nacional;30
2018;noviembre;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;47;extranjero;65
2018;noviembre;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;5;Nacional;30
2018;noviembre;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2018;noviembre;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2018;noviembre;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2018;noviembre;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2018;noviembre;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2018;noviembre;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2018;noviembre;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2018;noviembre;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;8371;Nacional;30
2018;noviembre;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;550;extranjero;65
2018;noviembre;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2018;noviembre;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2018;noviembre;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;1014;Nacional;30
2018;noviembre;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;1023;extranjero;65
2018;noviembre;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2018;noviembre;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2018;noviembre;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2018;noviembre;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2018;noviembre;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;1;Nacional;30
2018;noviembre;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;99;extranjero;65
2018;noviembre;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2018;noviembre;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;extranjero;65
2018;noviembre;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;2;Nacional;30
2018;noviembre;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;98;extranjero;65
2018;noviembre;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2018;noviembre;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;extranjero;65
2018;diciembre;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;5581;Nacional;30
2018;diciembre;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;1536;extranjero;65
2018;diciembre;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;0;Nacional;30
2018;diciembre;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;337;extranjero;65
2018;diciembre;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;9;Nacional;30
2018;diciembre;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;303;extranjero;65
2018;diciembre;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2018;diciembre;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2018;diciembre;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;2276;Nacional;30
2018;diciembre;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;537;extranjero;65
2018;diciembre;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;188;Nacional;30
2018;diciembre;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;76;extranjero;65
2018;diciembre;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2018;diciembre;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2018;diciembre;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2018;diciembre;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2018;diciembre;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2018;diciembre;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2018;diciembre;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;1152;Nacional;30
2018;diciembre;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;3;extranjero;65
2018;diciembre;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;139;Nacional;30
2018;diciembre;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;202;extranjero;65
2018;diciembre;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;3;Nacional;30
2018;diciembre;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;50;extranjero;65
2018;diciembre;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2018;diciembre;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;8;extranjero;65
2018;diciembre;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2018;diciembre;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2018;diciembre;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2018;diciembre;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2018;diciembre;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;Nacional;30
2018;diciembre;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2018;diciembre;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2018;diciembre;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2018;diciembre;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2018;diciembre;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;extranjero;65
2018;diciembre;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;188;Nacional;30
2018;diciembre;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;23;extranjero;65
2018;diciembre;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;1;Nacional;30
2018;diciembre;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;6;extranjero;65
2018;diciembre;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2018;diciembre;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2018;diciembre;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2018;diciembre;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2018;diciembre;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2018;diciembre;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2018;diciembre;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;4247;Nacional;30
2018;diciembre;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;4728;extranjero;65
2018;diciembre;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2018;diciembre;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2018;diciembre;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;849;Nacional;30
2018;diciembre;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;864;extranjero;65
2018;diciembre;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2018;diciembre;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2018;diciembre;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2018;diciembre;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2018;diciembre;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;2;Nacional;30
2018;diciembre;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;61;extranjero;65
2018;diciembre;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;Nacional;30
2018;diciembre;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;extranjero;65
2018;diciembre;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2018;diciembre;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;5;extranjero;65
2018;diciembre;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2018;diciembre;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;extranjero;65
2019;enero;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;9659;Nacional;30
2019;enero;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;2035;extranjero;65
2019;enero;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;478;Nacional;30
2019;enero;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;110;extranjero;65
2019;enero;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;7;Nacional;30
2019;enero;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;271;extranjero;65
2019;enero;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2019;enero;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2019;enero;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;4004;Nacional;30
2019;enero;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;771;extranjero;65
2019;enero;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;426;Nacional;30
2019;enero;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2019;enero;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2019;enero;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2019;enero;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2019;enero;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2019;enero;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2019;enero;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2019;enero;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;1080;Nacional;30
2019;enero;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;6;extranjero;65
2019;enero;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;109;Nacional;30
2019;enero;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;210;extranjero;65
2019;enero;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;Nacional;30
2019;enero;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;30;extranjero;65
2019;enero;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2019;enero;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;18;extranjero;65
2019;enero;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;Nacional;30
2019;enero;Aventura;exonerado;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;0;extranjero;65
2019;enero;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;9;Nacional;30
2019;enero;convencional;Con boleto ;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;2;extranjero;65
2019;enero;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;2;Nacional;30
2019;enero;convencional;exonerado;Independencia;Huaraz;Llaca;laguna Llaca;Turismo;0;extranjero;65
2019;enero;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2019;enero;Aventura;Con boleto ;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;6;extranjero;65
2019;enero;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;0;Nacional;30
2019;enero;Aventura;exonerado;Independencia;Huaraz;Llaca;Llaca;Escala Ocshapalca y Vallunaraju;4;extranjero;65
2019;enero;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;389;Nacional;30
2019;enero;convencional;Con boleto ;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;40;extranjero;65
2019;enero;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;6;Nacional;30
2019;enero;convencional;exonerado;Shilla;Carhuaz;Ulta;Punta olimpica;Turismo;0;extranjero;65
2019;enero;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2019;enero;Aventura;Con boleto ;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2019;enero;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;Nacional;30
2019;enero;Aventura;exonerado;Shilla;Carhuaz;Ulta;Ulta;escalada al nevado Contrahierbas;0;extranjero;65
2019;enero;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;Nacional;30
2019;enero;convencional;Con boleto ;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;0;extranjero;65
2019;enero;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;6688;Nacional;30
2019;enero;convencional;exonerado;Chavin ;Huaraz;Querococha;Laguna Querocoha;Turismo;498;extranjero;65
2019;enero;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2019;enero;convencional;Con boleto ;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2019;enero;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;Nacional;30
2019;enero;convencional;exonerado;Caraz;Huaylas;Paron;Laguna Paron;Turismo;0;extranjero;65
2019;enero;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2019;enero;Aventura;Con boleto ;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2019;enero;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;Nacional;30
2019;enero;Aventura;exonerado;Caraz;Huaylas;Paron;Paron;Nevado Artesonraju;0;extranjero;65
2019;enero;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;4;Nacional;30
2019;enero;Aventura;Con boleto ;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;63;extranjero;65
2019;enero;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;1;Nacional;30
2019;enero;Aventura;exonerado;Cashapampa;Sihuas;Cashapampa;Cashapampa;trekking ;0;extranjero;65
2019;enero;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;9;Nacional;30
2019;enero;Aventura;Con boleto ;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;240;extranjero;65
2019;enero;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;0;Nacional;30
2019;enero;Aventura;exonerado;San Marcos;Huari;Huaripampa;Huaripampa;trekking ;18;extranjero;65
2019;febrero;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 69;Turismo;6016;Nacional;30
2019;febrero;convencional;Con boleto ;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 70;Turismo;1505;extranjero;65
2019;febrero;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 71;Turismo;312;Nacional;30
2019;febrero;convencional;exonerado;Yungay;Yungay;Llanganuco;laguna Chinancocha y laguna 72;Turismo;164;extranjero;65
2019;febrero;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;12;Nacional;30
2019;febrero;Aventura;Con boleto ;Yungay;Yungay;Llanganuco;PNH;escalada nevados;209;extranjero;65
2019;febrero;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;Nacional;30
2019;febrero;Aventura;exonerado;Yungay;Yungay;Llanganuco;PNH;escalada nevados;0;extranjero;65
2019;febrero;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;3223;Nacional;30
2019;febrero;convencional;Con boleto ;Catac;Recuay;carpa;Pastoruri;Turismo;714;extranjero;65
2019;febrero;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;235;Nacional;30
2019;febrero;convencional;exonerado;Catac;Recuay;carpa;Pastoruri;Turismo;0;extranjero;65
2019;febrero;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2019;febrero;Aventura;Con boleto ;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2019;febrero;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;Nacional;30
2019;febrero;Aventura;exonerado;Huaraz;Huaraz;Ishinca;PNH;escala nevados;0;extranjero;65
2019;febrero;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;Nacional;30
2019;febrero;convencional;Con boleto ;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;0;extranjero;65
2019;febrero;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;604;Nacional;30
2019;febrero;convencional;exonerado;Acopalca;Huari;Purhuay;laguna Purhuay;Turismo;10;extranjero;65
2019;febrero;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;113;Nacional;30
2019;febrero;convencional;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;317;extranjero;65
2019;febrero;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;2;Nacional;30
2019;febrero;convencional;exonerado;Independencia;Huaraz;Quillcayhuanca;Laguna Churup;Turismo;0;extranjero;65
2019;febrero;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;7;Nacional;30
2019;febrero;Aventura;Con boleto ;Independencia;Huaraz;Quillcayhuanca;Quillcayhuanca;Treking;210;extranjero;65
